id,title,runtime,budget,revenue,vote_average,vote_count,genres,studios,profit,profit_margin
9312,Mortal Kombat,101,18.0,122.19592,2.63,12840,Action,New Line Cinema,104.19592,0.8526955728145424
9319,The Last Boy Scout,105,29.0,59.509925,3.31,1652,Action,Warner Bros.,30.509925000000003,0.5126863292131523
9325,The Jungle Book,78,4.0,205.843612,3.63,10942,Animation,Walt Disney Pictures,201.843612,0.9805677720035344
9331,Clear and Present Danger,141,62.0,215.887717,3.67,34191,Action,Paramount Pictures,153.887717,0.7128136752680562
9331,Clear and Present Danger,141,62.0,215.887717,3.67,34191,Drama,Paramount Pictures,153.887717,0.7128136752680562
9333,Last Man Standing,101,67.0,47.267001,3.01,3528,Action,New Line Cinema,-19.732999,-0.41747939540314816
9333,Last Man Standing,101,67.0,47.267001,3.01,3528,Drama,New Line Cinema,-19.732999,-0.41747939540314816
9335,Transporter 2,87,32.0,85.167639,3.17,2568,Action,Canal+,53.167638999999994,0.6242704344545702
9336,Police Academy,96,4.5,146.198896,2.96,6865,Comedy,Warner Bros.,141.698896,0.969220013809133
9340,The Goonies,114,19.0,61.503218,3.62,12882,Comedy,Warner Bros.,42.503218,0.6910730752332341
9341,The Core,136,60.0,74.208267,2.6,2253,Action,Paramount Pictures,14.208267000000006,0.19146474610436603
9341,The Core,136,60.0,74.208267,2.6,2253,Science Fiction,Paramount Pictures,14.208267000000006,0.19146474610436603
9350,Cliffhanger,112,70.0,255.000211,3.07,27417,Action,Canal+,185.000211,0.7254904232216498
9352,EuroTrip,93,25.0,20.796847,3.2800000000000002,3103,Comedy,DreamWorks SKG,-4.203153,-0.20210529990435572
9353,Nacho Libre,92,32.0,80.197993,2.71,1851,Comedy,Paramount Pictures,48.197993,0.6009875209720024
9358,Final Destination 2,90,26.0,90.426405,2.9,2508,Horror,New Line Cinema,64.426405,0.7124733643895276
9373,The Texas Chainsaw Massacre,98,9.5,107.071655,2.77,1803,Horror,New Line Cinema,97.571655,0.9112743704204441
9377,Ferris Bueller's Day Off,103,6.0,70.136369,3.93,27822,Comedy,Paramount Pictures,64.136369,0.9144523720639145
9381,Babylon A.D.,101,70.0,72.108608,2.89,1056,Action,Canal+,2.108608000000004,0.029242112120650057
9381,Babylon A.D.,101,70.0,72.108608,2.89,1056,Science Fiction,Canal+,2.108608000000004,0.029242112120650057
9384,Starsky & Hutch,101,60.0,170.26875,2.96,4552,Comedy,Warner Bros.,110.26875000000001,0.6476159013324524
9395,Above the Law,99,7.5,18.869631,2.81,710,Action,Warner Bros.,11.369630999999998,0.6025359478412694
9395,Above the Law,99,7.5,18.869631,2.81,710,Drama,Warner Bros.,11.369630999999998,0.6025359478412694
9397,Evolution,101,80.0,98.376292,2.89,5889,Action,DreamWorks SKG,18.376292000000007,0.18679594063171243
9397,Evolution,101,80.0,98.376292,2.89,5889,Science Fiction,DreamWorks SKG,18.376292000000007,0.18679594063171243
9397,Evolution,101,80.0,98.376292,2.89,5889,Comedy,DreamWorks SKG,18.376292000000007,0.18679594063171243
9398,Zoolander,89,28.0,60.780981,3.24,10388,Comedy,Paramount Pictures,32.780981,0.539329580745003
9403,Private Parts,109,28.0,41.230799,3.34,6505,Comedy,Paramount Pictures,13.230798999999998,0.3208960127112744
9403,Private Parts,109,28.0,41.230799,3.34,6505,Drama,Paramount Pictures,13.230798999999998,0.3208960127112744
9414,The Man Who Knew Too Little,97,20.0,13.801755,3.23,2186,Action,Warner Bros.,-6.198245,-0.4490910757363828
9414,The Man Who Knew Too Little,97,20.0,13.801755,3.23,2186,Comedy,Warner Bros.,-6.198245,-0.4490910757363828
9422,A Civil Action,115,70.0,56.702901,3.34,4309,Drama,Paramount Pictures,-13.297099000000003,-0.23450473900797428
9425,Soldier,99,75.0,14.567883,2.86,2459,Action,Warner Bros.,-60.432117,-4.148311528861125
9425,Soldier,99,75.0,14.567883,2.86,2459,War,Warner Bros.,-60.432117,-4.148311528861125
9425,Soldier,99,75.0,14.567883,2.86,2459,Science Fiction,Warner Bros.,-60.432117,-4.148311528861125
9429,A Night at the Roxbury,81,17.0,30.331165,2.69,2546,Comedy,Paramount Pictures,13.331164999999999,0.4395203745058919
9437,Kiss the Girls,115,27.0,60.527873,3.38,5352,Drama,Paramount Pictures,33.527873,0.5539245200306312
9443,Chariots of Fire,123,5.5,58.972904,3.7,8007,Drama,Warner Bros.,53.472904,0.906736829510719
9443,Chariots of Fire,123,5.5,58.972904,3.7,8007,History,Warner Bros.,53.472904,0.906736829510719
9461,Enter the Dragon,99,0.85,90.0,3.7800000000000002,3169,Action,Warner Bros.,89.15,0.9905555555555556
9487,A Bug's Life,95,120.0,363.258859,3.58,24467,Animation,Pixar Animation Studios,243.25885899999997,0.6696570585220056
9487,A Bug's Life,95,120.0,363.258859,3.58,24467,Comedy,Pixar Animation Studios,243.25885899999997,0.6696570585220056
9487,A Bug's Life,95,120.0,363.258859,3.58,24467,Animation,Walt Disney Pictures,243.25885899999997,0.6696570585220056
9487,A Bug's Life,95,120.0,363.258859,3.58,24467,Comedy,Walt Disney Pictures,243.25885899999997,0.6696570585220056
9489,You've Got Mail,119,65.0,250.821495,3.18,13996,Romance,Warner Bros.,185.821495,0.7408515566020368
9489,You've Got Mail,119,65.0,250.821495,3.18,13996,Comedy,Warner Bros.,185.821495,0.7408515566020368
9502,Kung Fu Panda,90,130.0,631.74456,3.63,9859,Animation,DreamWorks Animation,501.74456,0.7942206261340817
9502,Kung Fu Panda,90,130.0,631.74456,3.63,9859,Comedy,DreamWorks Animation,501.74456,0.7942206261340817
9504,Glengarry Glen Ross,100,12.5,10.725228,3.86,6825,Drama,New Line Cinema,-1.7747720000000005,-0.1654763889401699
9516,Menace II Society,97,3.5,27.9,3.61,4009,Action,New Line Cinema,24.4,0.8745519713261649
9516,Menace II Society,97,3.5,27.9,3.61,4009,Drama,New Line Cinema,24.4,0.8745519713261649
9522,Wedding Crashers,119,40.0,285.176741,3.46,10417,Romance,New Line Cinema,245.176741,0.8597361065992405
9522,Wedding Crashers,119,40.0,285.176741,3.46,10417,Comedy,New Line Cinema,245.176741,0.8597361065992405
9531,Superman III,125,39.0,75.850624,2.48,5799,Action,Warner Bros.,36.850623999999996,0.48583152064774043
9531,Superman III,125,39.0,75.850624,2.48,5799,Science Fiction,Warner Bros.,36.850623999999996,0.48583152064774043
9531,Superman III,125,39.0,75.850624,2.48,5799,Comedy,Warner Bros.,36.850623999999996,0.48583152064774043
9532,Final Destination,98,23.0,53.302314,3.11,7099,Horror,New Line Cinema,30.302314000000003,0.5684990336442054
9535,Analyze This,103,80.0,176.885658,3.25,10808,Comedy,Warner Bros.,96.885658,0.5477304327295999
9543,Prince of Persia: The Sands of Time,116,150.0,335.154643,3.15,2648,Action,Walt Disney Pictures,185.15464300000002,0.5524454065223856
9543,Prince of Persia: The Sands of Time,116,150.0,335.154643,3.15,2648,Romance,Walt Disney Pictures,185.15464300000002,0.5524454065223856
9549,The Right Stuff,193,27.0,21.5,3.92,8714,Drama,Warner Bros.,-5.5,-0.2558139534883721
9549,The Right Stuff,193,27.0,21.5,3.92,8714,History,Warner Bros.,-5.5,-0.2558139534883721
9552,The Exorcist,122,8.0,441.306145,3.73,16033,Horror,Warner Bros.,433.306145,0.9818719950070036
9552,The Exorcist,122,8.0,441.306145,3.73,16033,Drama,Warner Bros.,433.306145,0.9818719950070036
9559,A Perfect World,138,30.0,135.130999,3.52,3487,Drama,Warner Bros.,105.130999,0.7779932049492212
9562,Timeline,116,80.0,43.935763,2.8200000000000003,1133,Action,Paramount Pictures,-36.064237,-0.8208401206097182
9562,Timeline,116,80.0,43.935763,2.8200000000000003,1133,Science Fiction,Paramount Pictures,-36.064237,-0.8208401206097182
9563,Any Given Sunday,163,55.0,100.230832,3.2,4789,Drama,Warner Bros.,45.23083200000001,0.45126665216148265
9569,Hard to Kill,96,10.0,47.41,2.7,289,Action,Warner Bros.,37.41,0.7890740350137102
9573,Blood Work,110,50.0,26.199517,3.06,1139,Drama,Warner Bros.,-23.800483,-0.9084321287297014
9574,Flubber,93,80.0,177.977226,2.58,4921,Science Fiction,Walt Disney Pictures,97.977226,0.550504287554184
9574,Flubber,93,80.0,177.977226,2.58,4921,Comedy,Walt Disney Pictures,97.977226,0.550504287554184
9586,The Bonfire of the Vanities,125,47.0,15.691192,2.45,1174,Comedy,Warner Bros.,-31.308808,-1.9953109999546244
9586,The Bonfire of the Vanities,125,47.0,15.691192,2.45,1174,Drama,Warner Bros.,-31.308808,-1.9953109999546244
9602,Coming to America,116,39.0,288.752301,3.51,5541,Romance,Paramount Pictures,249.752301,0.8649361412361525
9602,Coming to America,116,39.0,288.752301,3.51,5541,Comedy,Paramount Pictures,249.752301,0.8649361412361525
9618,Tango & Cash,104,55.0,63.408614,2.79,2380,Action,Warner Bros.,8.408614,0.1326099636872681
9618,Tango & Cash,104,55.0,63.408614,2.79,2380,Comedy,Warner Bros.,8.408614,0.1326099636872681
9620,Paycheck,119,60.0,96.269812,3.24,3310,Action,DreamWorks SKG,36.269812,0.3767516654130373
9620,Paycheck,119,60.0,96.269812,3.24,3310,Science Fiction,DreamWorks SKG,36.269812,0.3767516654130373
9620,Paycheck,119,60.0,96.269812,3.24,3310,Action,Paramount Pictures,36.269812,0.3767516654130373
9620,Paycheck,119,60.0,96.269812,3.24,3310,Science Fiction,Paramount Pictures,36.269812,0.3767516654130373
9621,Elizabethtown,123,57.0,52.034889,3.13,1461,Romance,Paramount Pictures,-4.965111,-0.09541888328040828
9621,Elizabethtown,123,57.0,52.034889,3.13,1461,Comedy,Paramount Pictures,-4.965111,-0.09541888328040828
9621,Elizabethtown,123,57.0,52.034889,3.13,1461,Drama,Paramount Pictures,-4.965111,-0.09541888328040828
9624,On Deadly Ground,102,50.0,49.0,1.98,294,Action,Warner Bros.,-1.0,-0.02040816326530612
9631,The Negotiator,140,50.0,44.547681,3.58,10200,Action,Warner Bros.,-5.452319000000003,-0.12239288056318809
9631,The Negotiator,140,50.0,44.547681,3.58,10200,Drama,Warner Bros.,-5.452319000000003,-0.12239288056318809
9637,Scooby-Doo,88,84.0,275.650703,2.34,3118,Comedy,Warner Bros.,191.65070300000002,0.6952665127068441
9645,Ghost Ship,91,35.0,68.349884,2.61,1848,Horror,Warner Bros.,33.349884,0.48792890416609924
9655,She's the Man,105,20.0,33.889159,3.32,1708,Romance,DreamWorks SKG,13.889159,0.40984076943308034
9655,She's the Man,105,20.0,33.889159,3.32,1708,Comedy,DreamWorks SKG,13.889159,0.40984076943308034
9655,She's the Man,105,20.0,33.889159,3.32,1708,Drama,DreamWorks SKG,13.889159,0.40984076943308034
9671,Crocodile Dundee,97,5.0,328.203506,3.13,13903,Comedy,Paramount Pictures,323.203506,0.984765549701349
9691,Assassins,132,50.0,30.303072,3.16,4796,Action,Warner Bros.,-19.696928,-0.6499977296031241
9691,Assassins,132,50.0,30.303072,3.16,4796,Action,Canal+,-19.696928,-0.6499977296031241
9697,Lady in the Water,110,75.0,42.285169,2.8,1577,Drama,Warner Bros.,-32.714831,-0.7736715206222776
9701,North Country,126,35.0,25.224242,3.5700000000000003,698,Drama,Warner Bros.,-9.775758,-0.3875540838848596
9705,Swordfish,99,102.0,147.080413,3.08,7477,Action,Warner Bros.,45.08041299999999,0.3065018113594772
9708,The Wicker Man,102,40.0,38.755073,2.01,895,Horror,Warner Bros.,-1.244926999999997,-0.032122942975749184
9725,Friday the 13th Part 2,87,1.25,21.722776,2.47,1915,Horror,Paramount Pictures,20.472776,0.9424567099527242
9728,Friday the 13th Part III,95,4.0,36.690067,2.18,1523,Horror,Paramount Pictures,32.690067,0.8909786673324963
9730,Friday the 13th: The Final Chapter,91,2.6,32.98088,2.26,1424,Horror,Paramount Pictures,30.380879999999998,0.9211664455284395
9731,Friday the 13th: A New Beginning,92,2.2,21.930418,2.03,1249,Horror,Paramount Pictures,19.730418,0.899682714665995
9739,Demolition Man,115,57.0,159.055768,3.04,20319,Action,Warner Bros.,102.055768,0.6416351276239162
9739,Demolition Man,115,57.0,159.055768,3.04,20319,Science Fiction,Warner Bros.,102.055768,0.6416351276239162
9757,Norbit,101,60.0,95.673607,1.8399999999999999,725,Comedy,DreamWorks SKG,35.673607000000004,0.3728677962355909
9759,Cellular,94,25.0,56.422687,3.08,1677,Action,New Line Cinema,31.422687000000003,0.5569158200494776
9781,Detroit Rock City,95,6.5,4.217115,3.17,2243,Comedy,New Line Cinema,-2.2828850000000003,-0.5413380948824019
9806,The Incredibles,115,92.0,631.442092,3.86,29010,Action,Pixar Animation Studios,539.442092,0.8543017623221735
9806,The Incredibles,115,92.0,631.442092,3.86,29010,Animation,Pixar Animation Studios,539.442092,0.8543017623221735
9806,The Incredibles,115,92.0,631.442092,3.86,29010,Action,Walt Disney Pictures,539.442092,0.8543017623221735
9806,The Incredibles,115,92.0,631.442092,3.86,29010,Animation,Walt Disney Pictures,539.442092,0.8543017623221735
9823,Mortal Kombat: Annihilation,95,30.0,51.376861,2.1,2532,Action,New Line Cinema,21.376860999999998,0.4160795460041827
9823,Mortal Kombat: Annihilation,95,30.0,51.376861,2.1,2532,Science Fiction,New Line Cinema,21.376860999999998,0.4160795460041827
9826,The Phantom,100,45.0,17.300889,2.81,4143,Action,Paramount Pictures,-27.699111,-1.6010224098888788
9833,The Phantom of the Opera,143,70.0,154.648887,3.55,2419,Romance,Warner Bros.,84.648887,0.5473617601916527
9833,The Phantom of the Opera,143,70.0,154.648887,3.55,2419,Drama,Warner Bros.,84.648887,0.5473617601916527
9837,The Prince of Egypt,99,70.0,218.613188,3.43,8008,Animation,DreamWorks SKG,148.613188,0.679799738339665
9837,The Prince of Egypt,99,70.0,218.613188,3.43,8008,Drama,DreamWorks SKG,148.613188,0.679799738339665
9837,The Prince of Egypt,99,70.0,218.613188,3.43,8008,Animation,DreamWorks Animation,148.613188,0.679799738339665
9837,The Prince of Egypt,99,70.0,218.613188,3.43,8008,Drama,DreamWorks Animation,148.613188,0.679799738339665
9869,Patriot Games,117,45.0,178.051587,3.61,10641,Action,Paramount Pictures,133.051587,0.747264257745706
9869,Patriot Games,117,45.0,178.051587,3.61,10641,Drama,Paramount Pictures,133.051587,0.747264257745706
9872,Explorers,109,25.0,9.873044,3.41,514,Romance,Paramount Pictures,-15.126956,-1.532147127066384
9872,Explorers,109,25.0,9.873044,3.41,514,Science Fiction,Paramount Pictures,-15.126956,-1.532147127066384
9880,The Princess Diaries,115,37.0,165.335153,3.19,4504,Romance,Walt Disney Pictures,128.335153,0.7762121404393656
9880,The Princess Diaries,115,37.0,165.335153,3.19,4504,Comedy,Walt Disney Pictures,128.335153,0.7762121404393656
9884,Collateral Damage,108,85.0,78.382433,2.6,1882,Action,Warner Bros.,-6.617566999999994,-0.08442665973382063
9884,Collateral Damage,108,85.0,78.382433,2.6,1882,Drama,Warner Bros.,-6.617566999999994,-0.08442665973382063
9890,The Stepford Wives,93,90.0,102.0,2.67,2434,Action,Paramount Pictures,12.0,0.11764705882352941
9890,The Stepford Wives,93,90.0,102.0,2.67,2434,Science Fiction,Paramount Pictures,12.0,0.11764705882352941
9890,The Stepford Wives,93,90.0,102.0,2.67,2434,Comedy,Paramount Pictures,12.0,0.11764705882352941
9896,Rat Race,112,48.0,85.498534,3.12,4259,Comedy,Paramount Pictures,37.49853400000001,0.4385868651268337
9904,The Wild,94,80.0,37.384046,2.59,301,Animation,Walt Disney Pictures,-42.615954,-1.1399502878848373
9906,The Ant Bully,88,50.0,55.181129,2.86,489,Animation,Warner Bros.,5.1811289999999985,0.09389313147253654
9906,The Ant Bully,88,50.0,55.181129,2.86,489,Comedy,Warner Bros.,5.1811289999999985,0.09389313147253654
9907,Barnyard,90,51.0,72.779,2.59,346,Animation,Paramount Pictures,21.778999999999996,0.29924840956869425
9907,Barnyard,90,51.0,72.779,2.59,346,Comedy,Paramount Pictures,21.778999999999996,0.29924840956869425
9919,How to Lose a Guy in 10 Days,116,50.0,177.371441,3.17,5556,Romance,Paramount Pictures,127.371441,0.7181056898556741
9919,How to Lose a Guy in 10 Days,116,50.0,177.371441,3.17,5556,Comedy,Paramount Pictures,127.371441,0.7181056898556741
9922,The Postman,177,80.0,17.626234,2.96,2477,Drama,Warner Bros.,-62.373766,-3.53868931956764
9923,Domino,127,50.0,22.944502,3.03,1194,Action,New Line Cinema,-27.055498,-1.179171289052166
9932,Analyze That,96,60.0,55.003135,2.8,2362,Comedy,Warner Bros.,-4.996865,-0.0908469126350707
9942,Major League,107,11.0,49.797148,3.49,4202,Comedy,Paramount Pictures,38.797148,0.7791038153429991
9944,The Pelican Brief,141,45.0,195.268056,3.36,5780,Drama,Warner Bros.,150.268056,0.7695475597913465
9982,Chicken Little,81,150.0,314.432665,2.8,1692,Animation,Walt Disney Pictures,164.432665,0.5229503270596901
9982,Chicken Little,81,150.0,314.432665,2.8,1692,Comedy,Walt Disney Pictures,164.432665,0.5229503270596901
9986,Charlotte's Web,97,85.0,144.0,3.16,574,Comedy,Paramount Pictures,59.0,0.4097222222222222
9994,The Great Mouse Detective,74,14.0,38.62555,3.47,1915,Animation,Walt Disney Pictures,24.625549999999997,0.6375456142372082
9994,The Great Mouse Detective,74,14.0,38.62555,3.47,1915,Comedy,Walt Disney Pictures,24.625549999999997,0.6375456142372082
10003,The Saint,116,68.0,118.063304,3.16,9564,Action,Paramount Pictures,50.063304,0.4240378026351016
10003,The Saint,116,68.0,118.063304,3.16,9564,Romance,Paramount Pictures,50.063304,0.4240378026351016
10003,The Saint,116,68.0,118.063304,3.16,9564,Science Fiction,Paramount Pictures,50.063304,0.4240378026351016
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,87,3.0,29.999213,2.45,2563,Horror,New Line Cinema,26.999213,0.8999973765978461
10020,Beauty and the Beast,84,25.0,377.350553,3.68,41283,Animation,Walt Disney Pictures,352.350553,0.9337486064317494
10020,Beauty and the Beast,84,25.0,377.350553,3.68,41283,Romance,Walt Disney Pictures,352.350553,0.9337486064317494
10022,The Pacifier,95,56.0,113.00688,2.73,1217,Action,Walt Disney Pictures,57.006879999999995,0.5044549499995045
10022,The Pacifier,95,56.0,113.00688,2.73,1217,Comedy,Walt Disney Pictures,57.006879999999995,0.5044549499995045
10022,The Pacifier,95,56.0,113.00688,2.73,1217,Drama,Walt Disney Pictures,57.006879999999995,0.5044549499995045
10057,The Three Musketeers,105,30.0,53.898845,3.19,14937,Action,Walt Disney Pictures,23.898845,0.4434018020237725
10057,The Three Musketeers,105,30.0,53.898845,3.19,14937,Comedy,Walt Disney Pictures,23.898845,0.4434018020237725
10060,Get Rich or Die Tryin',117,40.0,46.442528,2.86,198,Drama,Paramount Pictures,6.442528000000003,0.13872044174684037
10061,Escape from L.A.,97,50.0,42.277365,2.77,9758,Action,Paramount Pictures,-7.722634999999997,-0.18266594902496872
10061,Escape from L.A.,97,50.0,42.277365,2.77,9758,Science Fiction,Paramount Pictures,-7.722634999999997,-0.18266594902496872
10066,House of Wax,113,40.0,68.766121,2.39,1183,Horror,Warner Bros.,28.766121,0.4183182151571411
10067,The Shaggy Dog,98,50.0,61.112916,2.38,250,Comedy,Walt Disney Pictures,11.112915999999998,0.18184234573261074
10072,A Nightmare on Elm Street 3: Dream Warriors,96,5.0,44.793222,2.7199999999999998,2753,Horror,New Line Cinema,39.793222,0.8883759690249565
10110,Empire of the Sun,153,35.0,22.238696,3.83,3779,War,Warner Bros.,-12.761303999999999,-0.5738332859084903
10110,Empire of the Sun,153,35.0,22.238696,3.83,3779,Drama,Warner Bros.,-12.761303999999999,-0.5738332859084903
10110,Empire of the Sun,153,35.0,22.238696,3.83,3779,History,Warner Bros.,-12.761303999999999,-0.5738332859084903
10131,A Nightmare on Elm Street 4: The Dream Master,99,7.0,72.5,2.42,1982,Horror,New Line Cinema,65.5,0.903448275862069
10136,The Golden Child,94,25.0,79.817939,2.88,4276,Action,Paramount Pictures,54.817938999999996,0.6867872020599279
10136,The Golden Child,94,25.0,79.817939,2.88,4276,Comedy,Paramount Pictures,54.817938999999996,0.6867872020599279
10138,Iron Man 2,124,200.0,623.933331,3.52,9983,Action,Marvel Studios,423.93333099999995,0.679452931806908
10138,Iron Man 2,124,200.0,623.933331,3.52,9983,Science Fiction,Marvel Studios,423.93333099999995,0.679452931806908
10144,The Little Mermaid,83,40.0,222.3,3.51,16555,Animation,Walt Disney Pictures,182.3,0.8200629779577148
10152,Dumb and Dumberer: When Harry Met Lloyd,85,19.0,39.267515,1.77,1874,Comedy,New Line Cinema,20.267515000000003,0.5161394857810585
